section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC003,"A 42-year-old man is prescribed isoniazid 300 mg PO daily for 26 weeks for tuberculosis. He requires a liquid special. Isoniazid is available as a 50 mg/5 mL oral solution in 500 mL bottles costing £30.66 each. Bottles must be dispensed whole (cannot be split). What is the total cost, in pounds, to purchase 26 weeks of treatment?",£245.28,£306.60,£337.26,£367.92,£398.58,£337.26,"Daily volume = (300 mg ÷ 50 mg) × 5 mL = 30 mL. Total volume = 30 mL × 7 days × 26 weeks = 5460 mL. Bottles needed = 5460 ÷ 500 = 10.92, round up to 11 bottles. Total cost = 11 × £30.66 = £337.26."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC004,"A clinical commissioning group is comparing two equally effective treatment options for chronic pain: Drug A costs £15 per day, and Drug B costs £400 per 30-day pack. Per month (30 days), what is the cost saving per patient if Drug B is used instead of Drug A?",£15,£25,£50,£100,£150,£50,Drug A: £15 × 30 days = £450 per month. Drug B: £400 per month. Saving = £450 − £400 = £50 per patient per month.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC005,A CCG has 5000 patients on chronic pain therapy. Switching all of them from Drug A to Drug B would save £50 per patient per month. What is the total annual saving across the CCG?,"£250,000","£500,000","£1,000,000","£3,000,000","£5,000,000","£3,000,000","Monthly saving = 5000 patients × £50 = £250,000. Annual saving = £250,000 × 12 months = £3,000,000."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC006,"A pack of 60 tablets of a new antihypertensive costs £45. The dose is one tablet twice daily. What is the cost per day of treatment, in pounds?",£0.50,£0.75,£1.00,£1.25,£1.50,£1.50,Cost per tablet = £45 ÷ 60 = £0.75. Cost per day (BD) = £0.75 × 2 = £1.50.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC007,"A new biologic for rheumatoid arthritis costs £12,000 per year compared with £4,000 per year for standard therapy. The new biologic generates 0.4 additional QALYs per patient per year. What is the incremental cost-effectiveness ratio (ICER) per QALY gained?","£10,000 per QALY","£15,000 per QALY","£20,000 per QALY","£30,000 per QALY","£48,000 per QALY","£20,000 per QALY","Incremental cost = £12,000 − £4,000 = £8,000. ICER = incremental cost ÷ incremental QALYs = £8,000 ÷ 0.4 = £20,000 per QALY."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC008,"A patient has been taking a branded statin (£25 per 28 tablets, OD) for 1 year. The GP is considering switching to the generic equivalent (£4 per 28 tablets). What is the annual cost saving (assume 365-day year), in pounds, if the patient is switched? Give your answer to the nearest pound.",£21,£189,£221,£274,£365,£274,Brand cost per day = £25 ÷ 28 = £0.8929. Generic cost per day = £4 ÷ 28 = £0.1429. Daily saving = £0.75. Annual saving = £0.75 × 365 = £273.75 ≈ £274.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC009,"A patient is prescribed a 7-day course of an antibiotic, one capsule three times a day. The capsules are supplied in packs of 28 only and cost £8.50 per pack. Whole packs must be dispensed. What is the cost to the NHS of supplying this course?",£6.38,£8.50,£12.00,£17.00,£25.50,£8.50,Capsules required = 1 × 3 × 7 = 21 capsules. Packs needed = ceiling(21 ÷ 28) = 1 pack. Cost = 1 × £8.50 = £8.50.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC010,A patient is on a monthly repeat prescription for a medication that costs £8.50 per pack of 28 tablets. Each repeat dispenses one pack. What is the total medicine cost (excluding fees) for 12 months of repeat prescriptions?,£68.00,£85.00,£102.00,£110.50,£170.00,£102.00,Annual cost = 12 packs × £8.50 = £102.00.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC011,"A primary care network is considering switching 1000 patients from Drug A (£800 per patient per year) to Drug B (£950 per patient per year). What is the budget impact, in pounds, of switching all 1000 patients for 1 year?","£100,000 saving","£100,000 increase","£150,000 increase","£150,000 saving","£800,000 increase","£150,000 increase","Cost increase per patient = £950 − £800 = £150. Total budget impact = 1000 × £150 = £150,000 increase."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC012,"A new oncology drug has an incremental cost-effectiveness ratio (ICER) of £35,000 per QALY gained. NICE generally considers interventions cost-effective if the ICER is below £20,000–£30,000 per QALY (with some flexibility for end-of-life treatments). Based on this ICER alone, how should this drug be classified?",Highly cost-effective,Borderline cost-effective,Above standard NICE threshold,Cost-saving,Dominant,Above standard NICE threshold,"An ICER of £35,000/QALY exceeds the standard NICE threshold range of £20,000–£30,000/QALY. NICE would typically not recommend it for routine NHS use unless special circumstances apply (e.g. end-of-life criteria, very rare disease)."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC013,"A pharmacy dispenses a Category M drug with a Drug Tariff list price of £20.00. The NHS applies a clawback discount of 7% on this category. What is the reimbursement amount, in pounds, the pharmacy will receive for the medicine cost?",£13.00,£18.40,£18.60,£19.30,£21.40,£18.60,Reimbursement = list price × (1 − clawback %) = £20.00 × (1 − 0.07) = £20.00 × 0.93 = £18.60.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC014,"A new antifungal drug costs £500 per course, with a treatment success rate of 80%. What is the cost per patient successfully treated, in pounds?",£400,£500,£625,£800,£1000,£625,"Cost per success = total cost per patient ÷ success rate = £500 ÷ 0.80 = £625. (This accounts for the cost of treating all patients, including those for whom treatment fails.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC015,"A patient with type 2 diabetes uses insulin glargine 300 units/mL pre-filled pens (1.5 mL pen = 450 units). She uses 36 units once daily. The pens are supplied in packs of 5 (2250 units total) at a cost of £45 per pack. Whole packs must be dispensed. How many packs are required for 365 days of treatment, and what is the annual cost?",5 packs / £225,6 packs / £270,7 packs / £315,12 packs / £540,13 packs / £585,6 packs / £270,"Annual usage = 36 units × 365 days = 13,140 units. Packs needed = 13,140 ÷ 2250 = 5.84, round up to 6 packs. Cost = 6 × £45 = £270."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC016,"A clinical pharmacist is employed by a hospital at a daily cost of £400. By undertaking medicines reconciliation, the pharmacist prevents an average of 5 medication-related admissions per day, each costing the NHS £200 in additional care. What is the net daily saving generated by the pharmacist's role?",£200 saving,£400 saving,£600 saving,£800 saving,£1000 saving,£600 saving,Daily savings prevented = 5 × £200 = £1000. Net daily saving = £1000 − £400 (pharmacist cost) = £600 saving.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC017,"A 35-year-old man with HIV is initiated on a once-daily antiretroviral regimen costing £100 per month. He is expected to take this medication for the rest of his life (estimated 30 years). What is the total undiscounted lifetime medication cost, in pounds?","£3,000","£12,000","£18,000","£36,000","£100,000","£36,000","Annual cost = £100 × 12 = £1200. Lifetime cost = £1200 × 30 years = £36,000. (In real cost-effectiveness analyses, future costs are discounted, typically at 3.5% per year per NICE guidance.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC018,"A new chemotherapy regimen costs an additional £40,000 per patient compared with standard care, and extends life expectancy by an average of 4 years. What is the incremental cost per life-year gained?","£4,000 per life-year","£10,000 per life-year","£20,000 per life-year","£40,000 per life-year","£100,000 per life-year","£10,000 per life-year","Cost per life-year gained = incremental cost ÷ incremental life-years = £40,000 ÷ 4 = £10,000."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC019,"A patient is prescribed a 30-day course of one tablet three times a day. The medication is supplied in original packs of 28 tablets only, costing £6 per pack. Whole packs must be dispensed. How many packs should be dispensed and what is the total cost?",3 packs / £18,3 packs / £24,4 packs / £24,4 packs / £30,5 packs / £30,4 packs / £24,Tablets needed = 1 × 3 × 30 = 90 tablets. Packs needed = ceiling(90 ÷ 28) = 4 packs (112 tablets). Cost = 4 × £6 = £24.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC020,"A pharmacy sells an OTC product for £10.00 (VAT-inclusive retail price). VAT is charged at the standard rate of 20%. What is the price excluding VAT, in pounds? Give your answer to two decimal places.",£8.00,£8.33,£8.50,£9.00,£12.00,£8.33,"Price excluding VAT = retail price ÷ (1 + VAT rate) = £10.00 ÷ 1.20 = £8.333 ≈ £8.33. (Common error: subtracting 20% from £10 gives £8.00, but VAT is added on top of the ex-VAT price, so this is incorrect.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC001,"A 65-year-old man is being treated with IV gentamicin. He has an estimated volume of distribution of 18 L and an elimination half-life of 4 hours. The formula for clearance is: Cl = (0.693 × Vd) ÷ t½. What is the gentamicin clearance, in L/hour, for this patient? Give your answer to two decimal places.",1.56 L/hour,2.34 L/hour,3.12 L/hour,4.50 L/hour,6.24 L/hour,3.12 L/hour,Cl = (0.693 × Vd) ÷ t½ = (0.693 × 18 L) ÷ 4 hours = 12.474 ÷ 4 = 3.1185 ≈ 3.12 L/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC002,A new investigational drug has a half-life of 16 hours and follows first-order kinetics. How many hours will it take for a patient's blood concentration of the drug to fall to 6.25% of the initial concentration?,32 hours,48 hours,64 hours,80 hours,96 hours,64 hours,"6.25% = 1/16 = (1/2)⁴, which means 4 half-lives have passed. Time = 4 × 16 = 64 hours."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC003,A patient stops taking a long-acting drug with a half-life of 24 hours. After how many days will the plasma concentration fall to approximately 25% of its peak level?,1 day,2 days,3 days,4 days,5 days,2 days,"25% = 1/4 = (1/2)², representing 2 half-lives. Time = 2 × 24 hours = 48 hours = 2 days."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC004,A patient is started on a new oral antihypertensive with an elimination half-life of 8 hours. Approximately how many hours will it take to reach 97% of steady-state plasma concentration with regular dosing? Use the convention that steady state is achieved after 5 half-lives.,16 hours,24 hours,32 hours,40 hours,48 hours,40 hours,"Steady state is conventionally reached after approximately 5 half-lives. Time = 5 × 8 = 40 hours. (After 5 t½: 96.875% of steady state, often quoted as 97%.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC005,"A 70 kg patient is given an IV bolus dose of 100 mg of a drug. The peak plasma concentration measured immediately after administration is 5 mg/L. The formula is: Vd = Dose ÷ Cp. What is the volume of distribution of the drug, in litres?",5 L,14 L,20 L,50 L,100 L,20 L,Vd = Dose ÷ Cp = 100 mg ÷ 5 mg/L = 20 L.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC006,"A patient requires a loading dose of an IV antiarrhythmic to achieve a target plasma concentration of 10 mg/L. The drug has a volume of distribution of 35 L. The formula is: Loading dose = Cp(target) × Vd. What is the loading dose, in mg?",100 mg,175 mg,200 mg,350 mg,700 mg,350 mg,Loading dose = target Cp × Vd = 10 mg/L × 35 L = 350 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC007,"A patient receiving an IV theophylline infusion has a measured drug clearance of 5 L/hour. The target plasma concentration is 4 mg/L. The formula for maintenance infusion rate at steady state is: MD rate = Cl × Cp(target). What is the required maintenance infusion rate, in mg/hour?",1.25 mg/hour,5 mg/hour,9 mg/hour,15 mg/hour,20 mg/hour,20 mg/hour,Maintenance dose rate = Cl × target Cp = 5 L/hour × 4 mg/L = 20 mg/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC008,"A 78-year-old woman weighing 60 kg has a serum creatinine of 140 micromol/L. Use the Cockcroft-Gault equation: CrCl (mL/min) = [(140 − age) × weight × 1.04] ÷ serum creatinine. What is her estimated creatinine clearance, in mL/min? Give your answer to one decimal place.",18.6 mL/min,22.5 mL/min,27.6 mL/min,35.4 mL/min,42.0 mL/min,27.6 mL/min,CrCl = [(140 − 78) × 60 × 1.04] ÷ 140 = (62 × 60 × 1.04) ÷ 140 = 3868.8 ÷ 140 = 27.63 ≈ 27.6 mL/min. (CrCl <30 mL/min indicates severe renal impairment.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC009,"A 65-year-old man weighing 75 kg has a serum creatinine of 110 micromol/L. Use the Cockcroft-Gault equation for males: CrCl (mL/min) = [(140 − age) × weight × 1.23] ÷ serum creatinine. What is his estimated creatinine clearance, in mL/min? Give your answer to one decimal place.",52.4 mL/min,58.6 mL/min,62.9 mL/min,71.2 mL/min,82.5 mL/min,62.9 mL/min,CrCl = [(140 − 65) × 75 × 1.23] ÷ 110 = (75 × 75 × 1.23) ÷ 110 = 6918.75 ÷ 110 = 62.9 mL/min.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC010,"A 1-year-old boy who is 70 cm tall has a serum creatinine of 77 micromol/L. The paediatric eGFR formula is: eGFR (mL/min/1.73m²) = (35 × height in cm) ÷ serum creatinine in micromol/L. What is his estimated GFR, in mL/min/1.73m²? Give your answer to one decimal place.",28.3,31.8,35.0,38.6,42.5,31.8,eGFR = (35 × 70) ÷ 77 = 2450 ÷ 77 = 31.82 ≈ 31.8 mL/min/1.73m².
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC011,"Continuing the previous case: the 1-year-old boy weighs 8 kg and is prescribed atenolol 1 mg/kg PO daily in 2 divided doses. The dose should be reduced to 50% of usual if eGFR is 10–35 mL/min/1.73m². Based on his calculated eGFR of 31.8 mL/min/1.73m², how many mg of atenolol are required per dose?",1 mg,2 mg,4 mg,6 mg,8 mg,2 mg,Usual daily dose = 1 mg/kg × 8 kg = 8 mg/day = 4 mg per dose (BD). eGFR 31.8 falls in 10–35 range → use 50% of usual = 2 mg per dose.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC012,"A patient is taking an oral drug at 200 mg every 12 hours. The drug clearance is 4 L/hour. Assuming complete absorption, the formula for average steady-state concentration is: Cp(ss) = Dose ÷ (Cl × τ), where τ is the dosing interval. What is the average steady-state plasma concentration, in mg/L? Give your answer to two decimal places.",2.08 mg/L,3.33 mg/L,4.17 mg/L,5.00 mg/L,8.33 mg/L,4.17 mg/L,Cp(ss) = 200 mg ÷ (4 L/hour × 12 hours) = 200 ÷ 48 = 4.167 ≈ 4.17 mg/L.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC013,"A bioavailability study compares oral and IV administration of equal doses of a drug. The area under the curve (AUC) following oral administration is 60 mg·hour/L, and following IV administration is 100 mg·hour/L. What is the absolute bioavailability of the oral formulation?",40%,50%,60%,75%,100%,60%,Absolute bioavailability F = AUC(oral) ÷ AUC(IV) (for equal doses). F = 60 ÷ 100 = 0.60 = 60%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC014,A drug has a half-life of 6 hours and follows first-order kinetics. After how many hours will 87.5% of the initial dose have been eliminated from the body?,6 hours,12 hours,18 hours,24 hours,30 hours,18 hours,87.5% eliminated = 12.5% remaining = 1/8 = (1/2)³ → 3 half-lives. Time = 3 × 6 hours = 18 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC015,"A patient is to be started on an oral drug with a target plasma concentration of 8 mg/L. The drug has a volume of distribution of 50 L and an oral bioavailability of 70%. The formula for an oral loading dose is: LD = (Cp(target) × Vd) ÷ F. What is the required loading dose, in mg? Give your answer to the nearest whole number.",280 mg,350 mg,400 mg,571 mg,800 mg,571 mg,LD = (target Cp × Vd) ÷ F = (8 × 50) ÷ 0.7 = 400 ÷ 0.7 = 571.43 ≈ 571 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC016,"A drug has a clearance of 6 L/hour and a volume of distribution of 24 L. Using the formula t½ = (0.693 × Vd) ÷ Cl, what is the elimination half-life of the drug, in hours? Give your answer to two decimal places.",1.39 hours,2.08 hours,2.77 hours,4.00 hours,6.93 hours,2.77 hours,t½ = (0.693 × 24) ÷ 6 = 16.632 ÷ 6 = 2.772 ≈ 2.77 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC017,"A patient receives a once-daily dose of gentamicin and the peak plasma concentration is 8 mg/L. The patient's gentamicin half-life is 3 hours. What is the minimum time, in hours, that must elapse from the peak before the trough concentration falls to 2 mg/L?",3 hours,6 hours,9 hours,12 hours,24 hours,6 hours,8 mg/L → 4 mg/L (1 half-life) → 2 mg/L (2 half-lives). Time = 2 × 3 = 6 hours.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC018,"An 82-year-old woman weighing 58 kg with atrial fibrillation has a serum creatinine of 145 micromol/L. She is being initiated on apixaban for stroke prevention. The standard dose is 5 mg twice daily, but the dose is reduced to 2.5 mg twice daily if the patient meets at least 2 of the following 3 criteria: age ≥80 years, body weight ≤60 kg, serum creatinine ≥133 micromol/L. Which dose is appropriate for this patient?",2.5 mg once daily,2.5 mg twice daily,5 mg once daily,5 mg twice daily,10 mg once daily,2.5 mg twice daily,"Patient meets all 3 criteria: age 82 (≥80), weight 58 kg (≤60), SCr 145 (≥133). With ≥2 criteria met, the dose is reduced to 2.5 mg BD."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC019,"A 70-year-old man weighing 80 kg has a serum creatinine of 180 micromol/L. He is to be prescribed a renally cleared antibiotic with a standard dose of 400 mg. Use the Cockcroft-Gault equation for males: CrCl (mL/min) = [(140 − age) × weight × 1.23] ÷ serum creatinine. Dose adjustments are: 100% of usual dose if CrCl >50 mL/min; 75% if CrCl 30–50 mL/min; 50% if CrCl 15–29 mL/min. What is the adjusted dose for this patient, in mg?",100 mg,200 mg,300 mg,400 mg,500 mg,300 mg,CrCl = [(140 − 70) × 80 × 1.23] ÷ 180 = (70 × 80 × 1.23) ÷ 180 = 6888 ÷ 180 = 38.27 mL/min. This falls in the 30–50 range → 75% of usual dose = 0.75 × 400 = 300 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacokinetics,Pharmacokinetic Calculations,PKC020,"A 50-year-old man is 6 feet (72 inches) tall. The Devine formula for ideal body weight (IBW) in males is: IBW (kg) = 50 + 2.3 × (height in inches − 60). What is his ideal body weight, in kg? Give your answer to one decimal place.",50.0 kg,62.6 kg,72.0 kg,77.6 kg,82.4 kg,77.6 kg,"IBW = 50 + 2.3 × (72 − 60) = 50 + 2.3 × 12 = 50 + 27.6 = 77.6 kg. (For obese patients, IBW is often used in place of total body weight for dosing aminoglycosides and certain other drugs.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS001,"A prescription is received for prednisolone 5 mg tablets for a 58-year-old man with a flare of polymyalgia rheumatica. The dose is to be reduced gradually as follows: 30 mg once daily for 2 weeks, then 25 mg once daily for 2 weeks, then 20 mg once daily for 2 weeks, then 15 mg once daily for 4 weeks. The pharmacy stocks prednisolone 5 mg tablets only. How many prednisolone 5 mg tablets are required to complete this course?",210 tablets,252 tablets,294 tablets,336 tablets,420 tablets,294 tablets,"Daily tablet count: 30 mg = 6, 25 mg = 5, 20 mg = 4, 15 mg = 3. Tablets per stage: (6×14) + (5×14) + (4×14) + (3×28) = 84 + 70 + 56 + 84 = 294 tablets."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS002,"An 11-year-old boy who weighs 35 kg has juvenile idiopathic arthritis. He is prescribed sulfasalazine according to the following regimen: 5 mg/kg twice daily for 1 week, then 10 mg/kg twice daily for 1 week, then 20 mg/kg twice daily for 1 week, then maintenance 25 mg/kg twice daily. How many mL of sulfasalazine 250 mg/5 mL oral suspension are required for the first 4 weeks of treatment?",294 mL,392 mL,490 mL,588 mL,686 mL,588 mL,"Weekly mg totals (mg/kg × 35 kg × 2 doses × 7 days): Week 1: 5×35×2×7 = 2450 mg. Week 2: 10×35×2×7 = 4900 mg. Week 3: 20×35×2×7 = 9800 mg. Week 4: 25×35×2×7 = 12,250 mg. Total = 29,400 mg. Volume = (29,400 ÷ 250) × 5 = 588 mL."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS003,A 16-year-old patient is started on levetiracetam for focal seizures. The titration regimen is: 250 mg (1 tablet) once a day for 1 week; then 250 mg (1 tablet) twice a day for 2 weeks; then 500 mg (2 tablets) twice a day for 2 weeks; then 750 mg (3 tablets) twice a day ongoing. How many levetiracetam 250 mg tablets are required for the first 8 weeks of treatment?,175 tablets,196 tablets,217 tablets,238 tablets,280 tablets,217 tablets,Week 1: 1 × 7 = 7 tabs. Weeks 2–3: 2 × 14 = 28 tabs. Weeks 4–5: 4 × 14 = 56 tabs. Weeks 6–8: 6 × 21 = 126 tabs. Total = 7 + 28 + 56 + 126 = 217 tablets.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS004,"A 4-year-old girl who weighs 17 kg has epilepsy. She is prescribed clobazam 250 micrograms/kg PO twice daily. Clobazam 10 mg/5 mL oral suspension is available, supplied with a 5 mL oral syringe with 0.5 mL graduations. Each dose should be rounded to the nearest 0.5 mL. How many mL of clobazam 10 mg/5 mL oral suspension are required to provide 4 weeks of treatment?",56 mL,84 mL,112 mL,119 mL,140 mL,112 mL,Single dose mg = 0.25 mg/kg × 17 kg = 4.25 mg. Single dose volume = (4.25 ÷ 10) × 5 = 2.125 mL → rounded to 2.0 mL. Daily volume = 2.0 × 2 = 4.0 mL. 4 weeks (28 days) = 4.0 × 28 = 112 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS005,An 11-year-old girl weighing 36 kg requires rifampicin to prevent a secondary case of meningococcal meningitis. The BNFC dose is 10 mg/kg twice daily for 2 days. Rifampicin 100 mg/5 mL oral suspension is available. How many mL of rifampicin oral suspension are required to complete this prophylactic course?,36 mL,54 mL,72 mL,90 mL,108 mL,72 mL,Single dose = 10 mg/kg × 36 kg = 360 mg. Single dose volume = (360 ÷ 100) × 5 = 18 mL. Total doses = 2 BD × 2 days = 4 doses. Total volume = 4 × 18 = 72 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS006,"A patient requests a salbutamol 100 micrograms/dose inhaler (200 doses per inhaler) for use as 2 puffs four times a day when required. Assuming maximum daily use, how many inhalers are needed to provide a 28-day supply?",1 inhaler,2 inhalers,3 inhalers,4 inhalers,5 inhalers,2 inhalers,Max daily use = 2 puffs × 4 doses = 8 puffs/day. 28-day total = 8 × 28 = 224 puffs. Inhalers needed = ceiling(224 ÷ 200) = 2 inhalers.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS007,A 9-year-old boy weighing 32 kg is prescribed amoxicillin 250 mg three times a day for 7 days for a chest infection. Amoxicillin 250 mg/5 mL oral suspension is supplied in 100 mL bottles. How many bottles should be dispensed?,1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Single dose volume = 5 mL. Total doses = 3 × 7 = 21. Total volume needed = 21 × 5 = 105 mL. Bottles needed = ceiling(105 ÷ 100) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS008,"A patient with type 1 diabetes uses 24 units of long-acting insulin once daily and 8 units of rapid-acting insulin three times daily with meals. Both insulins come in 3 mL pens (100 units/mL = 300 units per pen) supplied in packs of 5 pens. How many packs (of either type) are required to provide 28 days of supply, assuming separate pens for each insulin? (Express as combined total packs.)",1 pack,2 packs,3 packs,4 packs,5 packs,2 packs,Long-acting: 24 × 28 = 672 units → 3 pens (900 units) needed → 1 pack of 5. Rapid: 8 × 3 × 28 = 672 units → 3 pens needed → 1 pack of 5. Total = 2 packs (one of each insulin).
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS009,"A patient is starting nicotine replacement therapy with the following regimen: 21 mg patches for 6 weeks, then 14 mg patches for 2 weeks, then 7 mg patches for 2 weeks. One patch is applied daily. Each patch strength is supplied in packs of 7 patches. How many packs of patches in total are required for the full course?",7 packs,8 packs,9 packs,10 packs,12 packs,10 packs,21 mg: 6 weeks × 7 days = 42 patches → 6 packs. 14 mg: 2 × 7 = 14 patches → 2 packs. 7 mg: 2 × 7 = 14 patches → 2 packs. Total = 6 + 2 + 2 = 10 packs.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS010,"A patient with bilateral open-angle glaucoma is prescribed latanoprost 50 micrograms/mL eye drops, 1 drop into each eye every evening. The drops are supplied in 2.5 mL bottles, with each bottle delivering approximately 50 drops. How many bottles are required for a 28-day supply?",1 bottle,2 bottles,3 bottles,4 bottles,5 bottles,2 bottles,Drops per day = 2 (one in each eye). Total drops over 28 days = 56. Bottles needed = ceiling(56 ÷ 50) = 2 bottles.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS011,"A 50-year-old woman is prescribed sequential combined HRT: estradiol 2 mg one tablet daily continuously, plus medroxyprogesterone acetate 10 mg one tablet daily for the last 14 days of each 28-day cycle. How many medroxyprogesterone acetate 10 mg tablets are required for 1 year (13 cycles)?",168 tablets,182 tablets,196 tablets,336 tablets,364 tablets,182 tablets,Tablets per cycle = 14. Total = 14 × 13 cycles = 182 tablets. (Note: a year of HRT typically uses 13 × 28-day cycles = 364 days.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,quantities-to-supply,Quantities to Supply Calculations,QTS012,"A 72-year-old man with metastatic cancer is prescribed morphine sulfate 30 mg modified-release tablets, one tablet twice a day for 28 days. The tablets are supplied in packs of 28 tablets. How many packs are required for 28 days of treatment?",1 pack,2 packs,3 packs,4 packs,5 packs,2 packs,Daily tablets = 2. 28-day total = 2 × 28 = 56 tablets. Packs needed = 56 ÷ 28 = 2 packs.
