section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,skin,Skin Scenarios,SKN018,A 40-year-old woman has been using emollient cream from a tub by scooping with her hands for 2 months. She develops a worsening eczema flare with weeping and crusts. The pharmacist suspects bacterial contamination of the tub. Which is the most appropriate advice?,continue using the same tub but boil it daily,"discard the contaminated tub, use a clean spatula or pump dispenser to avoid contamination, and seek GP review for the eczema flare (may need antibiotics)",heat the cream in a microwave,no action needed,use the cream less frequently,"discard the contaminated tub, use a clean spatula or pump dispenser to avoid contamination, and seek GP review for the eczema flare (may need antibiotics)","Per emollient safety guidance and CKS: emollients in tubs can become contaminated with bacteria (including Staphylococcus aureus) when scooped repeatedly with bare hands, predisposing to eczema infection. Pump dispensers or use of a clean spatula prevent contamination. Patients should be advised to discard any visibly contaminated product. Note also the MHRA fire risk warning for paraffin-based emollients — patient bedding and clothing can become impregnated and pose serious fire risk; never smoke or use naked flames."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,skin,Skin Scenarios,SKN019,"A 60-year-old woman has had a hard, scaly, slowly enlarging plaque on her lower lip for several months. She has a history of significant sun exposure and smokes 20 cigarettes/day. The lesion has recently ulcerated. Which is the most likely diagnosis and action?",basal cell carcinoma — 2-week wait referral,chronic actinic cheilitis — reassure,squamous cell carcinoma (SCC) of the lip — urgent (2-week wait) referral under suspected skin cancer pathway,vitamin deficiency — multivitamins,warts — cryotherapy,squamous cell carcinoma (SCC) of the lip — urgent (2-week wait) referral under suspected skin cancer pathway,"Per NICE NG12 (suspected cancer): persistent ulcerated lesion on sun-damaged lip or skin in a smoker is suspicious for squamous cell carcinoma. Lip SCCs (especially lower lip) have higher metastatic potential than typical cutaneous SCCs. Urgent referral under the 2-week wait pathway is required. Risk factors: UV exposure, smoking, immunosuppression, HPV, fair skin (Fitzpatrick I–II). Differential: actinic cheilitis (precancerous) — may need biopsy to differentiate."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,skin,Skin Scenarios,SKN020,"A 30-year-old healthcare worker presents to occupational health with worsening hand dermatitis. She does frequent handwashing and uses alcohol gel. The skin on her hands is dry, cracked and itchy, sparing the wrists. Which is the most likely cause and management?",allergic contact dermatitis — patch testing,"irritant contact dermatitis from frequent handwashing/sanitiser — generous emollient use (during and at end of shifts), reduced washing frequency where possible, glove use for wet work, and short-term topical steroid for flares",psoriasis — vitamin D analogue,scabies — permethrin,tinea manuum — topical antifungal,"irritant contact dermatitis from frequent handwashing/sanitiser — generous emollient use (during and at end of shifts), reduced washing frequency where possible, glove use for wet work, and short-term topical steroid for flares","Per CKS (occupational dermatitis): irritant contact dermatitis from frequent handwashing and alcohol sanitiser is very common in healthcare workers. Management: regular use of bland emollients (during and after shifts), use of soap substitutes, glove use for prolonged wet work (cotton-lined latex/nitrile, change frequently), short courses of topical corticosteroids (moderate potency, e.g. clobetasone or betamethasone) for active dermatitis. Patch testing reserved if allergic contact suspected. Occupational health referral important to identify and modify triggers."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT001,"A 73-year-old woman attends the GP practice for a medication review. Her regular medication: atorvastatin 20 mg OD, clopidogrel 75 mg OD, lansoprazole 15 mg OD, metformin 500 mg BD, ramipril 1.25 mg OD. Recent results: creatinine 155 micromol/L (was 132 12 months ago), eGFR 28 mL/min/1.73m² (was 34). Which medication is the highest priority to review?",atorvastatin,clopidogrel,lansoprazole,metformin,ramipril,metformin,"Per BNF and MHRA: metformin should be avoided when eGFR <30 mL/min/1.73m² due to risk of lactic acidosis. Stop metformin and consider an alternative oral antidiabetic suitable for severe CKD (e.g. linagliptin, repaglinide) or insulin. Ramipril dose may need review and creatinine monitoring, but ACEi has prognostic benefit in CKD if tolerated. Statins and clopidogrel are not contraindicated."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT002,"A 45-year-old woman presents with fatigue. Her Hb is 92 g/L (115–155), MCV 72 fL (low, normal 80–100), ferritin 8 micrograms/L (normal 15–150). She has heavy menstrual bleeding. She has no GI symptoms. Which is the most likely diagnosis and first-line treatment?",anaemia of chronic disease — treat the underlying condition,folate deficiency anaemia — folic acid 5 mg OD,iron deficiency anaemia — ferrous sulfate 200 mg TDS (or ferrous fumarate),sideroblastic anaemia — pyridoxine,vitamin B12 deficiency — hydroxocobalamin IM,iron deficiency anaemia — ferrous sulfate 200 mg TDS (or ferrous fumarate),"Per BNF and NICE CKS (iron deficiency anaemia): microcytic anaemia (low MCV) with low ferritin is iron deficiency anaemia. First-line is oral iron — ferrous sulfate 200 mg (= 65 mg elemental iron) TDS, OR ferrous fumarate 210 mg TDS. Counselling: take on empty stomach with vitamin C source for absorption; avoid tea/coffee/dairy/antacids near doses; GI side effects common (constipation, dark stools); 3–6 months treatment then 3 months after Hb normalised to replenish stores."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT003,"A 30-year-old vegan woman has tingling in her hands and feet, glossitis and macrocytic anaemia (Hb 95 g/L, MCV 110 fL). Her ferritin is normal. Per BNF, what is the most likely diagnosis and treatment?",folate deficiency — folic acid 5 mg OD,iron deficiency — ferrous sulfate,sideroblastic anaemia,thalassaemia — supportive only,"vitamin B12 deficiency — hydroxocobalamin 1 mg IM 3 times weekly for 2 weeks, then maintenance every 3 months","vitamin B12 deficiency — hydroxocobalamin 1 mg IM 3 times weekly for 2 weeks, then maintenance every 3 months","Per BNF and NICE CKS: macrocytic anaemia with neurological features (paraesthesia, peripheral neuropathy) in a vegan strongly suggests vitamin B12 deficiency (animal products are the dietary source). Hydroxocobalamin 1 mg IM 3x weekly for 2 weeks (or until no further improvement) then 1 mg every 3 months indefinitely (for dietary deficiency or pernicious anaemia). If neurological involvement, alternate-day until no further improvement, then maintenance. NEVER give folic acid alone in suspected B12 deficiency — risk of subacute combined degeneration of the spinal cord."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT004,An 80-year-old man with chronic kidney disease (eGFR 25 mL/min/1.73m²) has Hb 96 g/L. He has no iron deficiency (ferritin 250). Which is the most appropriate management?,blood transfusion to Hb >130,iron tablets,no treatment needed,referral to renal team for erythropoiesis-stimulating agent (e.g. darbepoetin) with iron status optimisation,vitamin B12 supplementation,referral to renal team for erythropoiesis-stimulating agent (e.g. darbepoetin) with iron status optimisation,"Per NICE NG203 (CKD anaemia management): anaemia in CKD is often due to reduced erythropoietin production. Once iron deficiency is excluded (or treated), patients with Hb <100 g/L can be considered for an erythropoiesis-stimulating agent (ESA) — e.g. darbepoetin alfa, epoetin. Target Hb 100–120 g/L. Higher targets associated with thrombotic risk. Iron status (transferrin saturation, ferritin) must be optimised before/during ESA therapy. Blood transfusion reserved for severe symptomatic anaemia or unresponsive cases."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT005,A 65-year-old woman with type 2 diabetes is on metformin 1 g BD for 8 years. She presents with fatigue and a confirmed B12 deficiency. Which is the most likely link?,metformin causes B12 deficiency through interference with B12-intrinsic factor uptake in the terminal ileum,metformin increases B12 binding,metformin causes haemolysis,no link,renal impairment alone,metformin causes B12 deficiency through interference with B12-intrinsic factor uptake in the terminal ileum,"Per BNF metformin monograph and NICE: long-term metformin (>4 years, or high doses) is associated with vitamin B12 deficiency due to interference with calcium-dependent absorption of B12-intrinsic factor in the terminal ileum. Recommendation (NICE NG28): annual B12 measurement in patients on long-term metformin, particularly with risk factors (vegetarian/vegan, gastric surgery, age). Treatment: oral cyanocobalamin or IM hydroxocobalamin. Metformin can usually be continued with B12 supplementation."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT006,A 50-year-old man taking warfarin (target INR 2–3) for AF presents to the pharmacy. He reports starting a 'green vegetable smoothie' daily 2 weeks ago. His INR has dropped from 2.4 to 1.5. Which is the most likely explanation?,drug-induced haemolysis,high vitamin K intake from green vegetables antagonising warfarin,low platelet count,vitamin C interference,warfarin tablets are out of date,high vitamin K intake from green vegetables antagonising warfarin,"Per BNF warfarin monograph: warfarin acts by inhibiting vitamin K-dependent clotting factors. A sudden increase in dietary vitamin K (green leafy vegetables — kale, spinach, broccoli; green tea) antagonises warfarin and reduces INR. Patients should aim for consistent, moderate vitamin K intake rather than fluctuations. Pharmacist should counsel on consistent diet, recheck INR, and adjust dose if needed."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT007,"A 28-year-old woman is pregnant (6 weeks gestation). She has no medical conditions and is not on any regular medication. She did not take folic acid pre-conception. Per BNF and NICE NG201, which is the most appropriate advice on folic acid?",no folic acid required after 6 weeks,"take folic acid 400 micrograms OD up to 12 weeks gestation (5 mg if higher-risk: BMI ≥30, diabetes, AED use, sickle cell, family history NTD)",take folic acid 4 g OD,take folic acid only if vomiting,take folic acid throughout pregnancy in unrestricted dose,"take folic acid 400 micrograms OD up to 12 weeks gestation (5 mg if higher-risk: BMI ≥30, diabetes, AED use, sickle cell, family history NTD)","Per NICE NG201 (antenatal care) and BNF: all women should take folic acid 400 micrograms OD from preconception to 12 weeks of gestation to reduce neural tube defect (NTD) risk. The dose is increased to 5 mg OD if higher risk: BMI ≥30, diabetes, taking anti-epileptic drugs, sickle cell/thalassaemia, previous baby with NTD, or both parents are NTD carriers. Higher-dose folate is also given in conjunction with methotrexate, sulfasalazine and trimethoprim use."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT008,"A 35-year-old woman taking ferrous sulfate 200 mg TDS for iron deficiency anaemia attends the pharmacy reporting severe constipation, nausea and abdominal cramps. Which is the most appropriate advice?","change to ferrous fumarate 210 mg TDS or ferrous gluconate, take with food, consider once-daily dosing or alternate-day dosing — these may improve tolerability",double the dose,reassure as common and unavoidable,stop iron entirely,switch to OTC multivitamin,"change to ferrous fumarate 210 mg TDS or ferrous gluconate, take with food, consider once-daily dosing or alternate-day dosing — these may improve tolerability","Per BNF and NICE CKS: oral iron commonly causes GI side effects. Strategies: try a different oral iron salt (ferrous fumarate, ferrous gluconate), take with food (slightly reduces absorption but improves tolerability), reduce frequency to once-daily or alternate-day (evidence supports equivalent absorption with better tolerability). If still intolerant or severe deficiency, IV iron (e.g. ferric carboxymaltose, iron isomaltoside) is an option. Patients should be counselled on dark stools (normal) and not to take iron with tea, coffee, dairy, or antacids near doses."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT009,"A 65-year-old man with newly diagnosed polycythaemia vera (haematocrit 0.55, Hb 195 g/L, JAK2-positive) is reviewed by haematology. He is at low cardiovascular risk. Per BSH guidelines, which is the most appropriate initial management?",aspirin 75 mg OD plus regular venesection to maintain haematocrit <0.45,hydroxycarbamide as monotherapy,imatinib,no treatment,warfarin for thrombosis prophylaxis,aspirin 75 mg OD plus regular venesection to maintain haematocrit <0.45,"Per BSH (British Society for Haematology) guideline on polycythaemia vera: low-risk patients (age <60, no prior thrombosis) are managed with aspirin 75 mg OD (thrombosis prevention) and regular venesection to maintain haematocrit <0.45. Cytoreductive therapy (hydroxycarbamide) is added for high-risk patients (age ≥60 or prior thrombosis), or if disease progresses. Ruxolitinib (JAK inhibitor) is used in hydroxycarbamide-resistant disease. Aspirin reduces thrombotic events including thrombotic stroke and MI."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT010,"A 72-year-old man with COPD is on long-term oral corticosteroids (prednisolone 7.5 mg OD). He has been losing weight (>5% in 3 months), with poor appetite and reduced muscle mass. He is referred for nutrition assessment. Per NICE CG32 (nutrition support), which is the most appropriate intervention?",advise no specific changes,"first-line dietary advice (food fortification, small frequent meals); add oral nutritional supplements (e.g. high-calorie/protein drinks) if dietary advice insufficient",immediate parenteral nutrition,immediate PEG feeding,strict low-calorie diet,"first-line dietary advice (food fortification, small frequent meals); add oral nutritional supplements (e.g. high-calorie/protein drinks) if dietary advice insufficient","Per NICE CG32: malnutrition (unintentional weight loss >10%, or >5% in 3–6 months, or BMI <18.5) requires nutrition assessment using a screening tool (e.g. MUST). First-line is dietary advice — food first approach (fortification with butter/cream, small frequent meals, finger foods). Oral nutritional supplements (ONS) like Ensure, Fortisip are added if dietary advice alone is insufficient. Enteral feeding (NG, PEG) is reserved for those unable to swallow safely or meet needs orally. Parenteral nutrition is for those unable to absorb (e.g. short bowel)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT011,A 55-year-old woman with newly diagnosed adult-onset coeliac disease has been on a strict gluten-free diet for 12 months. She remains symptomatic with persistent steatorrhoea and weight loss. Anti-tTG antibodies are now negative. Which is the most likely cause to investigate?,"continued inadvertent gluten exposure or rare refractory coeliac disease (specialist referral); also check for B12, iron, folate, vitamin D, calcium, magnesium deficiencies and lactose intolerance",liver failure,non-adherence to medication,primary hyperparathyroidism,vitamin C deficiency,"continued inadvertent gluten exposure or rare refractory coeliac disease (specialist referral); also check for B12, iron, folate, vitamin D, calcium, magnesium deficiencies and lactose intolerance","Per BSG coeliac guidelines: persistent symptoms after 1 year of strict GFD raise concerns for: (1) inadvertent gluten exposure (most common — review dietitian/labels); (2) coexisting conditions (lactose intolerance, microscopic colitis, IBS, SIBO); (3) refractory coeliac disease (rare, specialist referral); (4) ongoing micronutrient deficiencies common in coeliac (B12, folate, iron, vitamin D, calcium). Annual review with FBC, ferritin, B12, folate, calcium, LFTs, bone density is standard."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT012,"An 80-year-old woman with severe heart failure is taking furosemide 80 mg OD. Her recent blood tests: K+ 2.9 mmol/L (3.5–5.3), Na+ 130 mmol/L (133–146), Mg²⁺ 0.5 mmol/L (low). She reports muscle cramps. Which is the most appropriate management?","correct hypokalaemia (oral or IV potassium) and hypomagnesaemia, review furosemide dose, consider potassium-sparing diuretic (e.g. spironolactone)",double the furosemide dose,increase salt intake,no action — continue current treatment,stop all diuretics,"correct hypokalaemia (oral or IV potassium) and hypomagnesaemia, review furosemide dose, consider potassium-sparing diuretic (e.g. spironolactone)","Per BNF and clinical management: loop diuretics commonly cause hypokalaemia and hypomagnesaemia. Hypomagnesaemia worsens hypokalaemia and is often missed — magnesium must also be replaced (oral magnesium glycerophosphate or aspartate; IV if severe). Adding a potassium-sparing diuretic (e.g. spironolactone, amiloride) reduces ongoing loss and has prognostic benefit in HF. Severe hypokalaemia (<2.5 or symptomatic) requires IV potassium. Note: severe hypokalaemia increases digoxin toxicity risk and predisposes to arrhythmias."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT013,A 60-year-old man with newly diagnosed acute lymphoblastic leukaemia is starting chemotherapy. The team is concerned about tumour lysis syndrome. Which is the most appropriate prophylaxis?,aggressive hydration plus allopurinol (or rasburicase in high-risk patients) and electrolyte monitoring,calcium gluconate,folic acid,prednisolone,vitamin C,aggressive hydration plus allopurinol (or rasburicase in high-risk patients) and electrolyte monitoring,"Per BSH and BNF: tumour lysis syndrome (TLS) is a metabolic emergency from rapid tumour cell breakdown — hyperuricaemia, hyperkalaemia, hyperphosphataemia, hypocalcaemia, AKI. Prophylaxis: aggressive IV hydration (2–3 L/m²/day) + allopurinol (xanthine oxidase inhibitor reduces uric acid production) — start 24–48h before chemotherapy and continue for ~7 days. For high-risk patients (very high WCC, bulky tumours, high LDH): rasburicase (recombinant urate oxidase that rapidly degrades existing uric acid). Strict electrolyte monitoring during induction."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT014,A 38-year-old woman taking lithium for bipolar affective disorder takes a serum lithium level. Her result is 1.6 mmol/L (target 0.6–1.0 for maintenance). She is asymptomatic. Which is the most appropriate action?,continue current dose,double the dose,"reduce the lithium dose, check renal function and hydration status, recheck level in 7 days; refer urgently if symptoms develop",stop lithium today permanently,urgent dialysis,"reduce the lithium dose, check renal function and hydration status, recheck level in 7 days; refer urgently if symptoms develop","Per BNF lithium monograph: lithium has a narrow therapeutic range. Levels 1.5–2.0 mmol/L: mild toxicity (often asymptomatic). Levels >2.0: moderate (vomiting, tremor, ataxia). Levels >2.5: severe (seizures, coma, death). Asymptomatic mild elevation: reduce dose, hold dose temporarily, check renal function (lithium is renally excreted), assess hydration/precipitants (dehydration, NSAID/ACEi co-use, low salt), recheck level in 5–7 days. Symptomatic toxicity or levels >2.0 mmol/L typically need hospital admission for IV fluids and may need dialysis."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT015,"A 25-year-old man with newly diagnosed sickle cell disease (HbSS) attends the pharmacy. Per BSH and NICE guidance, what is the most appropriate routine prophylactic medication for adults?",adult prophylactic penicillin V 500 mg BD and folic acid 5 mg OD,aspirin 75 mg OD,daily morphine,prednisolone 5 mg OD,warfarin,adult prophylactic penicillin V 500 mg BD and folic acid 5 mg OD,"Per BSH and BNF: patients with sickle cell disease (especially HbSS, sickle β⁰ thalassaemia, hyposplenism) require lifelong prophylactic penicillin V 500 mg BD to prevent pneumococcal infection (functional asplenia). Folic acid 5 mg OD is also given due to chronic haemolysis and increased folate requirements. Vaccinations include pneumococcal, meningococcal, Hib, hepatitis B, influenza annually. Hydroxycarbamide reduces crises in moderate-severe disease. Crisis management: hydration, analgesia (typically opioids), oxygen, treatment of infection/triggers."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT016,A 70-year-old man with hypertension on ramipril 10 mg OD attends the pharmacy with a prescription for spironolactone 25 mg OD (added for resistant hypertension). Which monitoring is most important?,blood pressure only,HbA1c monitoring,liver function tests,"renal function (U&Es) and potassium monitoring, especially in first 2 weeks",vitamin D level,"renal function (U&Es) and potassium monitoring, especially in first 2 weeks","Per BNF and NICE NG136: the combination of ACEi (or ARB) + potassium-sparing diuretic (spironolactone, eplerenone, amiloride) significantly increases the risk of hyperkalaemia and renal impairment. U&Es and potassium should be checked at baseline, within 1–2 weeks of initiation, after dose changes, and regularly during treatment. Particularly important in older adults, CKD, diabetes, NSAID use. K+ >5.5 mmol/L typically triggers spironolactone dose reduction or discontinuation."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT017,"A 6-year-old child has been diagnosed with iron deficiency anaemia (Hb 100 g/L). The dietitian recommends iron-rich foods plus oral iron supplementation. Per BNF for Children, which is the most appropriate paediatric iron formulation and key counselling?","ferrous fumarate liquid or sodium feredetate liquid, taken with vitamin C source; can stain teeth — use a straw or rinse mouth",ferrous sulfate tablets to chew,intramuscular iron,intravenous iron,no oral iron — only diet,"ferrous fumarate liquid or sodium feredetate liquid, taken with vitamin C source; can stain teeth — use a straw or rinse mouth","Per BNFc: paediatric oral iron preparations include ferrous fumarate syrup, sodium feredetate (Sytron). Counsel: liquid iron can stain teeth temporarily — give via straw, rinse mouth or brush teeth after dose. Take with vitamin C source (orange juice) to enhance absorption. Avoid with milk/dairy. Treat for 3 months and continue 3 months after Hb normalised to replenish stores. Investigate cause if no obvious dietary cause (rare — coeliac, Meckel's diverticulum, etc.)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT018,A 75-year-old man with chronic kidney disease (eGFR 30) is taking apixaban 5 mg BD for atrial fibrillation. He develops black tarry stools and dizziness. Hb has dropped from 130 to 78 g/L. He is haemodynamically unstable. Which is the most appropriate management?,continue apixaban,give IV vitamin K,"stop apixaban; resuscitate (IV fluids, transfuse blood); consider andexanet alfa for reversal if available; arrange urgent endoscopy",stop apixaban and observe,switch apixaban to dabigatran,"stop apixaban; resuscitate (IV fluids, transfuse blood); consider andexanet alfa for reversal if available; arrange urgent endoscopy","Per BNF and NICE: major bleeding on a DOAC requires urgent management — stop the DOAC, supportive care (fluids, blood products), and consider specific reversal: andexanet alfa for apixaban and rivaroxaban (factor Xa inhibitors), idarucizumab for dabigatran. If specific reversal unavailable, prothrombin complex concentrate (PCC) is an alternative. The bleeding source must be identified and treated (e.g. endoscopy for GI bleeding). Vitamin K is for warfarin, not DOACs."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT019,"A 30-year-old woman with newly diagnosed coeliac disease is reviewed 12 months after gluten-free diet initiation. Her ferritin is low (8 micrograms/L), vitamin D 18 nmol/L (insufficient <30), and bone density T-score -2.4 (osteopenia). Which is the most appropriate management plan?",continue GFD only,correct iron and vitamin D/calcium deficiencies; check B12/folate; consider bone protection (lifestyle ± bisphosphonate based on fracture risk and DEXA); continue strict GFD,high-dose IV magnesium,immediate bisphosphonate IV,stop folic acid,correct iron and vitamin D/calcium deficiencies; check B12/folate; consider bone protection (lifestyle ± bisphosphonate based on fracture risk and DEXA); continue strict GFD,"Per BSG coeliac guidance and NOGG: patients with coeliac disease have impaired absorption of iron, calcium, vitamin D, folate, B12 and other nutrients — deficiencies must be screened and replaced. Reduced bone density (osteopenia/osteoporosis) is common due to malabsorption of calcium/vitamin D — DEXA at diagnosis and at follow-up. Bone protection follows NOGG: lifestyle (weight-bearing exercise, smoking cessation, alcohol reduction), calcium/vitamin D, and bisphosphonate if FRAX/QFracture indicates high fracture risk."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,nutrition-blood,Nutrition and Blood Scenarios,NUT020,"A 28-year-old woman in her first trimester of pregnancy presents with severe nausea and vomiting (hyperemesis gravidarum). She has lost 4 kg in 2 weeks and is unable to keep fluids down. She has tried oral cyclizine but it is not effective. Per RCOG Green-top Guideline 69, which is the most appropriate next step?",accept that vomiting in pregnancy is normal,"admit to hospital for IV fluids and IV antiemetics (e.g. cyclizine, prochlorperazine, ondansetron with shared decision-making after first trimester); thiamine replacement",metoclopramide IV at home,no treatment in pregnancy,prescribe oral ondansetron 8 mg TDS without further assessment,"admit to hospital for IV fluids and IV antiemetics (e.g. cyclizine, prochlorperazine, ondansetron with shared decision-making after first trimester); thiamine replacement","Per RCOG Green-top Guideline 69 (nausea and vomiting in pregnancy): hyperemesis gravidarum (>5% weight loss, dehydration, ketosis) requires hospital admission for IV fluids (with thiamine to prevent Wernicke's), IV antiemetics, and electrolyte correction. First-line antiemetics: cyclizine, promethazine. Second-line: metoclopramide (short courses only — EPS risk), prochlorperazine. Ondansetron is effective but newer data suggest a small risk of cleft palate in first trimester; shared decision-making after first trimester. Corticosteroids reserved for refractory cases."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG001,"A 22-year-old woman attends the pharmacy 50 hours after unprotected sexual intercourse, requesting emergency contraception. Her last menstrual period was 14 days ago (regular 28-day cycle). She has no contraindications. Per FSRH guidance, which is the most appropriate option?",copper IUD (most effective) — can be inserted up to 120h post-UPSI or up to 5 days after estimated ovulation; otherwise ulipristal acetate (EllaOne) 30 mg PO single dose preferred (effective up to 120h) over levonorgestrel (only up to 72h),levonorgestrel 1.5 mg PO ONLY,mifepristone,no contraception works after 24h,progesterone-only pill for 7 days,copper IUD (most effective) — can be inserted up to 120h post-UPSI or up to 5 days after estimated ovulation; otherwise ulipristal acetate (EllaOne) 30 mg PO single dose preferred (effective up to 120h) over levonorgestrel (only up to 72h),"Per FSRH emergency contraception guideline: copper IUD is the most effective EC method, can be inserted up to 120h post-UPSI or up to 5 days after estimated ovulation. If IUD not suitable/wanted: ulipristal acetate 30 mg PO single dose (effective up to 120h, more effective than levonorgestrel after ovulation) — but must avoid hormonal contraception for 5 days after ulipristal as it competes with progestogens. Levonorgestrel 1.5 mg (3 mg if BMI >26 or weight >70 kg) effective up to 72h, less effective close to ovulation. At 50h, in mid-cycle, the patient is near ovulation — copper IUD or ulipristal preferred."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG002,"A 26-year-old woman starts a combined oral contraceptive pill (Microgynon 30, levonorgestrel 150 micrograms + ethinylestradiol 30 micrograms). She presents on Day 8 of her first pack reporting that she vomited 1 hour after taking her pill yesterday. Per FSRH guidance, what advice should she be given?","take an extra pill from a different pack and continue normally; if persistent vomiting/diarrhoea for ≥24h, use additional contraception (condoms) for 7 days",double her dose for the rest of the pack,restart the pack,stop the pill,take EC even though no sex occurred,"take an extra pill from a different pack and continue normally; if persistent vomiting/diarrhoea for ≥24h, use additional contraception (condoms) for 7 days","Per FSRH: if vomiting occurs within 2–3 hours of COC (or POP), the pill is considered not absorbed — take another pill ASAP. If unable to keep pill down, treat as a missed pill (use condoms for 7 days, consider EC if needed). Severe vomiting/diarrhoea (>24h) also reduces absorption — additional precautions (condoms) for the duration plus 7 days. Specific 'missed pill' rules depend on which pill week missed in."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG003,A 38-year-old woman is on the combined oral contraceptive pill (Microgynon 30). She presents to the pharmacy with new-onset unilateral leg swelling and calf pain. She is otherwise well. Which is the most appropriate action?,immediate urgent referral to A&E to exclude deep vein thrombosis (DVT); stop the COC,reassure as simple muscle strain,recommend compression stockings only,start aspirin 75 mg,take ibuprofen PRN,immediate urgent referral to A&E to exclude deep vein thrombosis (DVT); stop the COC,"Per BNF and FSRH: COC use significantly increases VTE risk (especially in older women, BMI >35, smokers, family history). Unilateral leg swelling/pain in a COC user must be assessed urgently for DVT (D-dimer, Doppler USS). Other red flags for COC users: sudden breathlessness/chest pain (PE), severe headache/visual changes (CVA), sudden severe abdominal pain (mesenteric thrombosis). COC should be stopped and alternative contraception considered (progestogen-only methods or non-hormonal)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,obstetrics-gynae-gu,"Obstetrics, Gynaecology and Genito-urinary Scenarios",OBG004,"A 28-year-old woman is breastfeeding her 8-week-old baby. She wants to start contraception. She has no contraindications. Per FSRH guidance, which option is most suitable?","copper IUD (or LNG-IUS), progestogen-only pill (POP), progestogen implant, or DMPA injection — these are not associated with reduced milk supply or harm to baby",combined oral contraceptive pill (COC),combined transdermal patch,combined vaginal ring,high-dose oestrogen,"copper IUD (or LNG-IUS), progestogen-only pill (POP), progestogen implant, or DMPA injection — these are not associated with reduced milk supply or harm to baby","Per FSRH contraception after pregnancy guideline: combined hormonal contraception (oestrogen-containing) is generally avoided in the first 6 weeks postpartum (VTE risk) and not recommended in breastfeeding for the first 6 weeks (theoretical impact on milk supply). Progestogen-only methods (POP, implant, DMPA, LNG-IUS) and non-hormonal methods (copper IUD, condoms) are safe in breastfeeding and can be started from 3 weeks (or immediately for IUD if criteria met). Most efficacious 'fit and forget' methods (LARC): IUD, IUS, implant."
